tweet_id,airline_sentiment,airline_sentiment_confidence,retweet_count,text,Feature Words (Lemma)
5.70271367519605E+017,1,1,0,"@united Cancelled Flighted our flight, didn't rebook us on added flight, now have to drive from a Denver to KC....thanks!",Cancelled Flighted flight rebook us add flight drive Denver KC
5.70271205300703E+017,1,1,0,@united your announcement for pre boarding only addresses mobility. My disability requires me to travel with a lot of stuff. Do I preboard?,announcement pre board address mobility My disability require travel lot stuff Do I preboard
5.70263872004874E+017,1,0.6764,0,@united the os isn't controlled by me but rather @VerizonWireless .  App is new.,os control rather App new
5.70259131879309E+017,1,0.6466,0,@united It was last night's 1235/ORD-LGA.,It last night
5.70258476695302E+017,1,0.6638,0,@united thank you !,thank
5.70257564023128E+017,1,0.6842,0,@united dm these nuts,dm nut
5.70250053710819E+017,1,1,0,@united thanks for the info I already knew...,thank info I already know
5.70249871107723E+017,1,0.703,0,@united Airline trouble this winter &amp,Airline trouble winter amp
5.70249680535339E+017,1,0.6593,0,@united Thank you.,Thank
5.70247839563035E+017,1,0.6804,0,@united is there an email address I can reach? Too long for a DM.,email address I reach Too long DM
5.70243296741753E+017,1,0.6891,0,@united So do I need to book two one ways in order for her to fly as an unaccompanied minor?,So I need book two one ways order fly unaccompanied minor
5.7023916567525E+017,1,0.6985,0,@united Pls Help Baby Hannah get the life saving surgeries she requires.She needs your help.Pls Donate/RT http://t.co/kQnrrP86A5,Pls Help Baby Hannah get life save surgeries need
5.70237629775675E+017,1,0.6051,0,"@united bet you wont honour them, like mine ey",bet wont honour like mine ey
5.70236221575705E+017,1,0.6349,0,"@united I guess that's too much ask, huh?",I guess much ask huh
5.70232726206312E+017,1,1,0,@united please be good to me this weekend!,please good weekend
5.70230752476049E+017,1,1,0,@united A Tourist Wonder: Super Tides and Tide of the Century at French and U.K coasts: http://t.co/gXdqORtsS0,A Tourist Wonder Super Tides Tide Century French coast
5.70229936285331E+017,1,0.6714,0,@united yall should probably work on that.,yall probably work
5.70227149682156E+017,1,1,0,@united yes please! Trying to get to POP- in Newark now....,yes please Trying get Newark
5.70222630525014E+017,1,1,0,@united I know this is probably a no but is there a way to get a cheaper airfare ticket if the flight is leaving in a few hours? 🙏,I know probably way get cheaper airfare ticket flight leave hours
5.70219942961922E+017,1,0.663,0,@united can someone please explain the process of of what happens to property found on a plane after passengers leave at Heathrow ?,someone please explain process happen property find plane passengers leave Heathrow
5.70215359963406E+017,1,0.6735,0,@united DM does not work what do I do?,DM work I
5.70211313072239E+017,1,1,0,@united how about 3659 YUL-ORD?,a
5.70209482090918E+017,1,0.352,0,@united Done and done,Done do
5.70197589280367E+017,1,0.3433,0,.Thnx for the response @united bot. It seems this 'improvement' could be easily attained. Is your 1st Class service really only worth $50?,response bot It seem could easily attain Is Class service really worth
5.70196424043815E+017,1,0.6765,0,"@united booked award tix on ThaiAirways but I'm not seeing a conf# for them, just the United Flight Booking Problems#. Can you get get the Thai# for me?",book award tix ThaiAirways I see conf United Flight Booking Problems Can get get Thai
5.70181906492297E+017,1,1,0,@united is flight 587 from DFW to ORD currently on-time? I see an advisory that DFW may be affected by weather,flight DFW ORD currently I see advisory DFW may affect weather
5.70172921102143E+017,1,1,0,@united so if I'm flying 1st class just one leg to Chicago but not on my long flight to China am I still able to use the lounge in Chicago,I fly class one leg Chicago long flight China I still able use lounge Chicago
5.70164810144481E+017,1,0.6762,0,@united Okay thank you,Okay thank
5.7016366210055E+017,1,0.6904,0,@united I've filed the claim but have no way of calling for updates. Is there another way to do this?,I file claim way call update Is another way
5.7013555715158E+017,1,0.6376,0,@united Any luck with finalizing my reservation? I DM'd information to you. Please let me know what else you need. Want to confirm ASAP. Thx,Any luck finalize reservation I DM information Please let know else need Want confirm ASAP Thx
5.70121135603487E+017,1,0.6429,0,@united keep me updated. Let me know that the bags make the flight to j-burg,keep update Let know bag make flight
5.70115243747074E+017,1,1,0,@united I would like to know what's going on before his current flight lands.,I would like know go current flight land
5.70106900970222E+017,1,0.6738,0,@united This is NOT a local UNITED number for Malaysia   0011 800-55558000. What is your local United Airlines here in Kuala Lumpur ( KUL )?,This NOT local UNITED number Malaysia What local United Airlines Kuala Lumpur KUL
5.70106249024447E+017,1,0.676,0,"@united I send you an urgent message via eservice@united.com.  BG0KWM   Narayanan. Please respond ASAP. Also, NO local United Tel # @ KUL",I send urgent message via eservice Narayanan Please respond ASAP Also NO local United Tel KUL
5.7010566509337E+017,1,1,0,@united thanks! Will you guys be getting the A380s anytime soon?,thank Will guy get anytime soon
5.70102725842575E+017,1,1,0,@united I sent in my feedback.  Thank you.,I send feedback Thank
5.70099762709582E+017,1,0.7065,0,@united yes I do.,yes I
5.70093170874303E+017,1,1,0,@united Deep Vein thrombosis,Deep Vein thrombosis
5.700910333689E+017,1,0.6373,0,@united unfortunately still on the Tarmac at @fly2ohare and definitely missing my ride from @flypdx #GonnaBeALongNight,unfortunately still Tarmac definitely miss ride GonnaBeALongNight
5.70088980278059E+017,1,1,0,@united what time does check in open for flight no UA80 from Manchester to Newark today ?,time check open flight Manchester Newark today
5.70087270524412E+017,1,1,0,@united DM sent,DM send
5.70083363169669E+017,1,0.6842,0,"@united Follow me back, please, and I'll happily DM you the link because I'd rather not share my travel plans publicly.",Follow back please I happily DM link I rather share travel plan publicly
5.70082243596591E+017,1,0.6533,0,@united @luke_mcintosh68 nah you wouldn't,nah would
5.7008141171506E+017,1,1,0,@united Our vacation's going to be ruined w/ 3 days of rain. : ( The change fee for 2 of us is nearly cost of original flight. Can you help?,Our vacation go ruin days rain The change fee us nearly cost original flight Can help
5.70081213404181E+017,1,0.6489,0,@united I sent the message. Let me know ASAP.,I send message Let know ASAP
5.70079536815034E+017,1,0.6548,0,"@united i understand, thanks",understand thank
5.70073969690169E+017,1,0.7029,0,"@united My post was just more of disappointment.  I'm a frequent United flyer, it was a simple ??.  1 bad apple doesn't spoil the bunch.",My post disappointment I frequent United flyer simple bad apple spoil bunch
5.70072252026376E+017,1,1,0,@united Please help... I am in Ethiopia adopting a two year old child. Have an existing confirmation #. Need to add child to reservation.,Please help I Ethiopia adopt two year old child Have exist confirmation Need add child reservation
5.70071999780934E+017,1,0.6464,0,"@united question:are there onboad 110 volt outlets in all planes? If so, where?",question onboad volt outlets plan If
5.70069236971807E+017,1,0.631,0,@united Twitter isn't letting me DM you..,Twitter let DM
5.70068435805311E+017,1,0.732,0,@united I hope so too,I hope
5.70066634976555E+017,1,1,0,@United an idea: monitor mileage members travel patterns enough to know when they change jobs/lose status...and make the transition easier.,idea monitor mileage members travel pattern enough know change status make transition easier
5.70065037231927E+017,1,0.6548,0,@united where is my flight voucher?,flight voucher
5.70051191943483E+017,1,0.6684,0,"@united rebooting Chicago dispatch system, need @pivotalcf as I'm tired of sitting on planes",reboot Chicago dispatch system need I tire sit plan
5.70050323017921E+017,1,0.6702,0,@united the aircraft closest to gate was for the other flight and the one closest to our gate was going to Chicago.,aircraft closest gate flight one closest gate go Chicago
5.70048528602374E+017,1,1,0,@united My mom left her Kindle on flight 1544 today. Burgundy case with a light. Seat 27D. Did anyone find it?,My mom leave Kindle flight today Burgundy case light Seat Did anyone find
5.70044554130424E+017,1,0.6641,0,Decisions Decisions @MandarinJourney @united:  We'd love for you to try our service. We offer status match too. http://t.co/xbQqqbRgVF ^KP”,Decisions Decisions We love try service We offer status match
5.70044428678779E+017,1,1,0,Need more info on that! @united: @momsgoodeats We have great amenity kits. PJ's not included. We status match AA. ^KP”,Need info We great amenity kit PJ include We status match AA
5.70043937244623E+017,1,1,0,@united Do you have any flights with lie flat seating from STL to PDX around the date of March 5?,Do flight lie flat seat STL PDX around date March
5.70039756731494E+017,1,1,0,"@united @RenoAirport hi, when do direct flights from Houston to Reno begin?  Don't see any days in March?",hi direct flight Houston Reno begin Do see days March
5.7003927905058E+017,1,0.67,0,@united like continental's chicken feat fairs,like continental chicken feat fair
5.70039094257938E+017,1,1,0,@united can you assist with current flight status for flt# 1016 out of DFW tomorrow at 6:55am?,assist current flight status flt DFW tomorrow
5.70033778300621E+017,1,0.666,0,"@united to be clear on my luggage comment, I am referencing the photo attached. Flight 6232 to JAC http://t.co/PnBajfkmHG",clear luggage comment I reference photo attach Flight JAC
5.70030715900793E+017,1,1,0,@united Greetings. UA Club member here. Any idea if I can use the Air Canada Lounge at YVR. Flying UA tomorrow.,Greetings UA Club member Any idea I use Air Canada Lounge YVR Flying UA tomorrow
5.700273211781E+017,1,0.6479,0,@united how is Mexico not international from the us?,Mexico international us
5.70022372901847E+017,1,0.3435,0,Just sent thank u RT @united: @goodenufmother Please DM your confirmation number if reFlight Booking Problems is needed. Thank you. ^EY,Just send thank u RT Please DM confirmation number reFlight Booking Problems need Thank
5.70021376024814E+017,1,0.6788,0,@United so what’s the deal? Do u provide voucher for overnight or am I cozy on the floor at #OHare ? #gross #HelpMePlease #AnyoneThere,deal Do u provide voucher overnight I cozy floor OHare gross HelpMePlease AnyoneThere
5.70018278946394E+017,1,0.6557,0,@united please upload the March on-demand entertainment listing on your website! ✈️,please upload March entertainment list website
5.70012706704662E+017,1,0.6511,0,"@united did you have seen my message today?? About a mcdonnell Douglas dc 10 model?? I will hear it if you read it, Goodnight now",see message today About mcdonnell Douglas dc model I hear read Goodnight
5.70009743160254E+017,1,1,0,@united what's a girl gotta do to get a flight name change when SHE bought one for a mean ex boyfriend and needs a girl's trip stat?!,girl get ta get flight name change SHE buy one mean ex boyfriend need girl trip stat
5.70009034385805E+017,1,0.6832,0,@united thank you. We are signed up for notifications. We shall watch and wait! ❄️❄️,thank We sign notifications We shall watch wait
5.70007003659149E+017,1,0.6612,0,@united I would love if someone could get me back to Austin tonight and I do not wish to wait til tomorrow morning.,I would love someone could get back Austin tonight I wish wait til tomorrow morning
5.70004470370677E+017,1,1,0,@united I have a 0530 flight out of DFW on Tuesday. How far in advance will you give notice if Cancelled Flightled?,I flight DFW Tuesday How far advance give notice Cancelled Flightled
5.69993952469881E+017,1,0.6742,0,@united When will direct flights from Belfast Intl to Newark resume from their winter break? Thanks.,When direct flight Belfast Intl Newark resume winter break Thanks
5.69992543875654E+017,1,1,0,"@united yes, after this awful weather it appears I can get home",yes awful weather appear I get home
5.69989416426435E+017,1,1,0,@united the person is currently bettween gates 71A and 73 in LAX,person currently bettween gate LAX
5.69989023478841E+017,1,0.7059,0,@united thank you for the quick response but I cannot dm you until you follow me as well,thank quick response I dm follow well
5.69988785330479E+017,1,1,0,"@united I need the phone number to baggage claim in LAX, my mom left her phone and someone called saying they would put it there but on",I need phone number baggage claim LAX mom leave phone someone call say would put
5.69988078015816E+017,1,1,0,"@United will not have to honor absurdly low mistake fares.
http://t.co/2Z3Jv73IlW vía @usatoday",honor absurdly low mistake fare vía
5.69984791107338E+017,1,0.6825,0,"@united thanks! It's 35K miles from RTB to Europe, to do a multiple destination so we could stop over in US on way/way back- mileage diff?",thank It miles RTB Europe multiple destination could stop US mileage diff
5.69972884052931E+017,1,0.679,0,@united done,do
5.69972097453138E+017,1,0.335,0,"@united Thank you, ^JH, appreciate the prompt responses--me and other passengers will be doing so.",Thank appreciate prompt responses passengers
5.69967841727943E+017,1,1,0,"@united hi guys, do you have a general enquires email address please? Thanks David.",hi guy general enquire email address please Thanks David
5.69966422744396E+017,1,1,0,"@united I am buying 2 yo own seat on 3 legs of intl trip, car seat? Required? If not- then allowed? Can child still sit w/mom after takeoff?",I buy yo seat legs intl trip car seat Required If allow Can child still sit takeoff
5.69958946636562E+017,1,0.6593,0,.@united For those playing along at home: http://t.co/2b4bDTldX2,For play along home
5.69957053432639E+017,1,0.6821,0,Thanks @united. @imran_r44 had a question about the wait time for baggage on UA6366,Thanks question wait time baggage
5.69949439101547E+017,1,1,0,"@united 8602947, jon at http://t.co/58tuTgli0D, thanks.",jon thank
5.69945386569363E+017,1,0.7099,0,Flight Booking Problems for a travel writers trip I am hosting and need to be happy when I land! Do you have the cute PJs AA does? @united,Flight Booking Problems travel writers trip I host need happy I land Do cute PJs AA
5.69945073611375E+017,1,0.6594,0,But I don't see AA @united,But I see AA
5.69942888643228E+017,1,0.6461,0,@united Did you find out where it is? Thanks,Did find Thanks
5.69935261947331E+017,1,0.6419,1,@united I can't DM you so here's the confirmation # G8CVWJ - please is there any way I can make it to Kailua tonight? Thank you,I ca DM confirmation please way I make Kailua tonight Thank
5.69934069712052E+017,1,0.6566,0,@united Definitely will!,Definitely
5.69928758024667E+017,1,1,0,@united what gate is ua5396 leaving from?,gate leave
5.69927842173051E+017,1,0.3603,0,@united fails again. @SouthwestAir saves the day.,fail save day
5.69925614100189E+017,1,1,0,@united. It's not my first time flying to the US. I have medical info. Looking for practical like my adapted seat cushion allowed on?,It first time fly US I medical info Looking practical like adapt seat cushion allow
5.69923809634947E+017,1,1,0,"@united Hi, Im flying SFO-LAX-SAL-CLO. My connecting time in LAX is 1h45m. Is it enough time? Do I have to collect my bag and recheck on AV?",Hi Im fly My connect time LAX Is enough time Do I collect bag recheck AV
5.69922973798421E+017,1,1,0,"@United States faundation was by faith Judeo Cristian,@Not it was by ideologias.@ http://t.co/mWBk68k0A3",States faundation faith Judeo Cristian ideologias
5.69918932116644E+017,1,0.7047,0,@United are you able to see if there are seats open on another flight??,able see seat open another flight
5.6991832776788E+017,1,0.6911,0,@united @retailbagholder hahaha. At least they gave u a refund.,hahaha At least give u refund
5.6991209235182E+017,1,0.6872,0,@united BUT you have received confirmation via email that you are confirmed and ticketed on this flight.,BUT receive confirmation via email confirm ticket flight
5.69910996824781E+017,1,0.6448,0,"@united After speaking to a United customer service rep the night before a flight, confirming that everything is ok with your reservation..",After speak United customer service rep night flight confirm everything ok
5.69905124723675E+017,1,1,0,@united #UnitedAirlines Any other way ORD to ABQ anytime within the next 7 hours?,UnitedAirlines Any way ORD ABQ anytime within next hours
5.699022196021E+017,1,0.6559,0,@united follow back and I'll give you the details.,follow back I give detail
5.69896025172742E+017,1,0.3505,0,"@united @scotthroth scott, need a good book suggestion?",scott need good book suggestion
