tweet_id,airline_sentiment,airline_sentiment_confidence,retweet_count,text,Feature Words (Lemma)
5.70041112624296E+017,2,1,0,@united thanks we'll be in touch!,thank touch
5.70040644451709E+017,2,1,0,@united Thanks to Karen Salisbury at IAH for amazing customer service!  Found my daughter's bag lost on UA1516.  Made her day!,Thanks Karen Salisbury IAH amaze customer service Found daughter bag lose Made day
5.70038991527002E+017,2,0.3427,0,@united I left my comment with customer care. Thanks for contacting me.,I leave comment customer care Thanks contact
5.70037336886546E+017,2,1,0,Yes!! Thanks so much!!! 💜“@united: @whitterbug We see you spoke with our Reservations team and they've reinstated the flight. Thanks. ^EY”,Yes Thanks much We see speak Reservations team reinstate flight Thanks
5.70036932270359E+017,2,1,0,"@united captain ""on behalf of the front office, welcome on board."".... Never heard that before. I laughed...hard.  #funnycaptain",captain behalf front office welcome Never hear I laugh hard funnycaptain
5.70033627939131E+017,2,1,0,@united These are great fares!!!!!,These great fare
5.70033309113131E+017,2,0.6699,0,@united awesome I'll book my next Christmas vacatinn this December any other ways you want to devalue mileage plus.,awesome I book next Christmas vacatinn December ways want devalue mileage plus
5.70031379456643E+017,2,1,1,@United THANK U! Secured room for the night Thx to VERY helpful customer service rep N. Dorns.. I thanked her.. Can u 2? #goodenoughmother,THANK U Secured room night Thx VERY helpful customer service rep I thank Can u goodenoughmother
5.70020852210774E+017,2,1,0,@united thank you. I flew into Newark from Vail/Eagle.,thank I fly Newark
5.70016325667557E+017,2,1,0,@united @reebok @rockinwellness @ Denver International Airport https://t.co/tKVmHBkeC3,Denver International Airport
5.70016198747759E+017,2,1,0,@united Thank you for responding so quickly with a helpful tool! @dustyob,Thank respond quickly helpful tool
5.7000382865895E+017,2,0.6682,0,@united Thank you. Took care of everything and made it right. That's the experience I'm used to. Opened the app to find flight changed.,Thank Took care everything make right That experience I use Opened app find flight change
5.69999614624928E+017,2,0.6741,0,@united that's exactly the point. It fits. I'm premier access. Boarding group 2. This was a return ticket. I've been doing this for 15 yrs,exactly point It fit I premier access Boarding group This return ticket I yrs
5.69995706909503E+017,2,1,0,@united Thank you!,Thank
5.69993782311199E+017,2,1,0,@united My favorite way to travel! Thank you! http://t.co/vGN2X1ckg0,My favorite way travel Thank
5.69971033182048E+017,2,0.6534,0,@united thank you,thank
5.69969999961391E+017,2,0.6915,0,@united he has no priority and Iove it,priority Iove
5.69969952654029E+017,2,1,0,@united Pleased to be a Premier Platinum,Pleased Premier Platinum
5.69966609080586E+017,2,1,0,Thank you “@united: @TRUU_Tall I can certainly take a look. Please follow and DM me your confirmation number for assistance. ^JH”,Thank I certainly take look Please follow DM confirmation number assistance
5.69965494519734E+017,2,0.6625,0,@united thanks for listening! I definitely was not the only person in line who thought it was absurd.,thank listen I definitely person line think absurd
5.69962873209938E+017,2,0.6729,0,@united ok. I just submitted. Thanks for the opportunity to give feedback.,ok I submit Thanks opportunity give feedback
5.69962245620249E+017,2,1,0,@united Big thanks to Ms. Winston for assisting me over the phone with a baggage claim issue today. She really went the extra mile!,Big thank Winston assist phone baggage claim issue today She really go extra mile
5.69961695835267E+017,2,0.6346,0,"@united I will, as soon as I am done with my article.  Thanks!  ~Tom",I soon I do article Thanks
5.69958247412724E+017,2,1,0,@united Ok thank again for your help!,Ok thank help
5.69956446487642E+017,2,0.643,0,@united flight 1491...plane from SFO to DEN is basically on time.,flight plane SFO DEN basically time
5.69956201934385E+017,2,0.6627,0,@united thanks. Just a program comment,thank Just program comment
5.69953411988369E+017,2,1,0,@united Please than Robin at EWR Premiere Desk for helping me get on a an earlier flight. She did the work.  Huge thanks.,Please Robin EWR Premiere Desk help get earlier flight She work Huge thank
5.69951321719091E+017,2,0.3433,0,"@united that would help! or how about integrate it into the App so I can just ""activate"" it and surf...",would help integrate App I activate surf
5.69939149756756E+017,2,1,0,@united thank YOU for your kindness. Your agents went above &amp,thank YOU kindness Your agents go amp
5.69936640669581E+017,2,1,0,@united look at this beauty 😉 dc 10 united airlines 😉 http://t.co/MvYoizRPdE,look beauty dc unite airlines
5.69935689292259E+017,2,0.7,0,@united ok thx!,ok thx
5.69932669288653E+017,2,1,0,@united great to hear Thankyou so much. Greatly appreciate your replies. Feel much more settled now.,great hear Thankyou much Greatly appreciate reply Feel much settle
5.69931716049154E+017,2,1,0,@united counter agents at RDU deserve a medal. #thankyou,counter agents RDU deserve medal thankyou
5.69930630059975E+017,2,1,0,@united thank you. Literally called for preboarding as I ran up.,thank Literally call preboarding I run
5.69929187101966E+017,2,0.6809,0,@united that's brilliant Thankyou so much. Is it classed as part of carryon?,brilliant Thankyou much Is class part carryon
5.69928724147077E+017,2,1,0,@united thank you for listening to my compliant and doing the right thing. I appreciate you working with me,thank listen compliant right thing I appreciate work
5.69927263040315E+017,2,0.6349,0,@united Great! I'm ready to go home.,Great I ready go home
5.69926124488118E+017,2,1,0,@united wow you even answered back!  Awesome! @AmericanAir @USAirways That's customer service!!! #usairwaysfail,wow even answer back Awesome That customer service usairwaysfail
5.69924201559294E+017,2,1,0,@united @JMS2802 : outsource it all United Airlines...your customers  are just loving you for it. Outsource. Outsource. Outsource.,outsource United Airlines customers love Outsource Outsource Outsource
5.69923507263558E+017,2,0.6704,0,@united Thank you! You need to follow back tho otherwise I can't DM you. X,Thank You need follow back tho otherwise I ca DM X
5.69922837353402E+017,2,0.3586,0,@united Just sent! Thanks :),Just send Thanks
5.69913736774824E+017,2,1,0,@united thank you very much for the help. We're do I pick up my bags aspen airport &amp,thank much help We I pick bag aspen airport amp
5.69908759125991E+017,2,0.3646,0,@united would love help getting there today. In #EWR now. Will take any airline and connections. Thx,would love help get today In EWR Will take airline connections Thx
5.69907141596865E+017,2,1,0,@united thank you!,thank
5.69907031693521E+017,2,1,0,@united Thanks for the update.,Thanks update
5.69904824793362E+017,2,0.6559,0,@united just confirmed a seat! Crisis averted! Beers won't be missed now,confirm seat Crisis avert Beers wo miss
5.69903812569276E+017,2,1,0,@united Understood and thanks! I should have tried reaching out sooner.,Understood thank I try reach sooner
5.69902028719174E+017,2,0.6333,0,@united The DEN b44 agent (9:30am) was amazing. The MPAgent at check in? She sucks. @seanMFmadden @PeterStraubMMA @jmercadoMMA @TonySimsMMA,The DEN agent amaze The MPAgent check She suck
5.69901072443167E+017,2,1,0,@united traveling with @MegZezzo who is injured. Gate agent in Chicago was awesome helping her. TY #roadwarrior,travel injure Gate agent Chicago awesome help TY roadwarrior
